taxid	species	genus	family	order	class	phylum	kingdom	superkingdom	count
1122247	Mycolicibacterium hassiacum 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4959
1795	Mycolicibacterium neoaurum 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4995
39692	Mycolicibacterium parafortuitum 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5683
1771	Mycolicibacterium phlei 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5040
36814	Mycolicibacterium rhodesiae 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6999
710685	Mycolicibacterium rhodesiae 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6105
246196	Mycolicibacterium smegmatis 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6602
1078020	Mycolicibacterium thermoresistibile 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4613
1810	Mycolicibacterium vaccae 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5949
350058	Mycolicibacterium vanbaalenii 	Mycolicibacterium 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5902
1762	NA 	NA 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	433939
85025	NA 	NA 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	162453
1824	Nocardia asteroides 	Nocardia 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6458
1127134	Nocardia cyriacigeorgica 	Nocardia 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5472
247156	Nocardia farcinica 	Nocardia 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5941
234621	Rhodococcus erythropolis 	Rhodococcus 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6424
43767	Rhodococcus hoagii 	Rhodococcus 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5029
101510	Rhodococcus jostii 	Rhodococcus 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	9074
632772	Rhodococcus opacus 	Rhodococcus 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8170
640132	Segniliparus rotundus 	Segniliparus 	Segniliparaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3001
521096	Tsukamurella paurometabola 	Tsukamurella 	Tsukamurellaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4170
326424	Frankia alni 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6703
106370	Frankia casuarinae 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4439
298654	Frankia inefficax 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7079
298653	Frankia sp. EAN1pec 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7133
656024	Frankia symbiont of Datisca glomerata 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4063
1146883	Blastococcus saxobsidens 	Blastococcus 	Geodermatophilaceae 	Geodermatophilales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4789
526225	Geodermatophilus obscurus 	Geodermatophilus 	Geodermatophilaceae 	Geodermatophilales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4794
446470	Stackebrandtia nassauensis 	Stackebrandtia 	Glycomycetaceae 	Glycomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6379
266940	Kineococcus radiotolerans 	Kineococcus 	Kineosporiaceae 	Kineosporiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4673
471853	Beutenbergia cavernae 	Beutenbergia 	Beutenbergiaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4195
1703	Brevibacterium linens 	Brevibacterium 	Brevibacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3434
590998	Cellulomonas fimi 	Cellulomonas 	Cellulomonadaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3760
446466	Cellulomonas flavigena 	Cellulomonas 	Cellulomonadaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3673
593907	Cellulomonas gilvus 	Cellulomonas 	Cellulomonadaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3153
85016	NA 	NA 	Cellulomonadaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	50642
446465	Brachybacterium faecium 	Brachybacterium 	Dermabacteraceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3062
478801	Kytococcus sedentarius 	Kytococcus 	Dermacoccaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2531
710696	Intrasporangium calvum 	Intrasporangium 	Intrasporangiaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3551
471856	Jonesia denitrificans 	Jonesia 	Jonesiaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2495
31964	Clavibacter michiganensis 	Clavibacter 	Microbacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3058
144185	Leifsonia aquatica 	Leifsonia 	Microbacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4862
281090	Leifsonia xyli 	Leifsonia 	Microbacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2001
979556	Microbacterium testaceum 	Microbacterium 	Microbacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3671
1665	Arthrobacter globiformis 	Arthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4524
290399	Arthrobacter sp. FB24 	Arthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4453
861360	Glutamicibacter arilaitensis 	Glutamicibacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3380
378753	Kocuria rhizophila 	Kocuria 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2352
1272	Kocuria varians 	Kocuria 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2269
465515	Micrococcus luteus 	Micrococcus 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2207
1268	NA 	NA 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	201693
290340	Paenarthrobacter aurescens 	Paenarthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4565
452863	Pseudarthrobacter chlorophenolicus 	Pseudarthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4587
930171	Pseudarthrobacter phenanthrenivorans 	Pseudarthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4081
288705	Renibacterium salmoninarum 	Renibacterium 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3421
762948	Rothia dentocariosa 	Rothia 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2212
680646	Rothia mucilaginosa 	Rothia 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1990
85006	NA 	NA 	NA 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	604271
203267	Tropheryma whipplei 	Tropheryma 	NA 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	805
1710	Cellulosimicrobium cellulans 	Cellulosimicrobium 	Promicromonosporaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3743
743718	Isoptericola variabilis 	Isoptericola 	Promicromonosporaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2879
446471	Xylanimonas cellulosilytica 	Xylanimonas 	Promicromonosporaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3441
446469	Sanguibacter keddieii 	Sanguibacter 	Sanguibacteraceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3710
512565	Actinoplanes missouriensis 	Actinoplanes 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8113
134676	Actinoplanes sp. SE50/110 	Actinoplanes 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8249
1869	Actinoplanes utahensis 	Actinoplanes 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7275
644283	Micromonospora aurantiaca 	Micromonospora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6204
1877	Micromonospora echinospora 	Micromonospora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6415
1881	Micromonospora viridifaciens 	Micromonospora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6220
369723	Salinispora tropica 	Salinispora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4522
263358	Verrucosispora maris 	Verrucosispora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5998
469371	Thermobispora bispora 	Thermobispora 	NA 	NA 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3545
479431	Nakamurella multipartita 	Nakamurella 	Nakamurellaceae 	Nakamurellales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5123
479435	Kribbella flavida 	Kribbella 	Nocardioidaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6940
196162	Nocardioides sp. JS614 	Nocardioides 	Nocardioidaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4888
2045	Pimelobacter simplex 	Pimelobacter 	Nocardioidaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5426
1171373	Acidipropionibacterium acidipropionici 	Acidipropionibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3315
1747	Cutibacterium acnes 	Cutibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	14865
267747	Cutibacterium acnes 	Cutibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2292
1032480	Microlunatus phosphovorus 	Microlunatus 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5303
754252	Propionibacterium freudenreichii 	Propionibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2309
767029	Pseudopropionibacterium propionicum 	Pseudopropionibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2931
85010	NA 	NA 	NA 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	419236
446462	Actinosynnema mirum 	Actinosynnema 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6912
713604	Amycolatopsis mediterranei 	Amycolatopsis 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	9549
1814	Amycolatopsis methanolica 	Amycolatopsis 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7005
31958	Amycolatopsis orientalis 	Amycolatopsis 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8161
2030	Kibdelosporangium aridum 	Kibdelosporangium 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	11140
68170	Lentzea aerocolonigenes 	Lechevalieria 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8237
675635	Pseudonocardia dioxanivorans 	Pseudonocardia 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6620
1848	Pseudonocardia thermophila 	Pseudonocardia 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5847
471857	Saccharomonospora viridis 	Saccharomonospora 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3828
405948	Saccharopolyspora erythraea 	Saccharopolyspora 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7154
1179773	Saccharothrix espanaensis 	Saccharothrix 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8421
2017	Streptoalloteichus hindustanus 	Streptoalloteichus 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6530
1894	Kitasatospora aureofaciens 	Kitasatospora 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7620
2064	Kitasatospora griseola 	Kitasatospora 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5875
452652	Kitasatospora setae 	Kitasatospora 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7443
68570	Streptomyces albulus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8068
1081613	Streptomyces albus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7321
1889	Streptomyces ambofaciens 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7564
1893	Streptomyces atratus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7607
227882	Streptomyces avermitilis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7671
749414	Streptomyces bingchenggensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	10017
1003195	Streptomyces cattleya 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7537
53446	Streptomyces cinnamoneus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5593
100226	Streptomyces coelicolor 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8038
1214242	Streptomyces collinus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6682
1214101	Streptomyces davaonensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8551
1906	Streptomyces fradiae 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6179
1907	Streptomyces glaucescens 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6545
455632	Streptomyces griseus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7008
1133850	Streptomyces hygroscopicus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	9045
39478	Streptomyces laurentii 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7439
1915	Streptomyces lincolnensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8567
35621	Streptomyces mobaraensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6421
193462	Streptomyces niveus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7746
591167	Streptomyces pratensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6558
457429	Streptomyces pristinaespiralis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6864
1265868	Streptomyces rimosus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8409
149682	Streptomyces roseochromogenus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8885
359131	Streptomyces rubellomurinus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6267
1930	Streptomyces scabiei 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8097
680198	Streptomyces scabiei 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8700
862751	Streptomyces sp. SirexAA-E 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6354
465543	Streptomyces sp. SPB074 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5652
55952	Streptomyces toyocaensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6315
953739	Streptomyces venezuelae 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7450
68280	Streptomyces violaceusniger 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8941
591159	Streptomyces viridochromogenes 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7706
67581	Streptomyces viridosporus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7859
1205910	Nocardiopsis alba 	Nocardiopsis 	Nocardiopsaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5482
446468	Nocardiopsis dassonvillei 	Nocardiopsis 	Nocardiopsaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	5497
269800	Thermobifida fusca 	Thermobifida 	Nocardiopsaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	3085
479432	Streptosporangium roseum 	Streptosporangium 	Streptosporangiaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8955
471852	Thermomonospora curvata 	Thermomonospora 	Thermomonosporaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4888
521095	Atopobium parvulum 	Atopobium 	Atopobiaceae 	Coriobacteriales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	1353
633147	Olsenella uli 	Olsenella 	Atopobiaceae 	Coriobacteriales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	1739
700015	Coriobacterium glomerans 	Coriobacterium 	Coriobacteriaceae 	Coriobacteriales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	1768
469378	Cryptobacterium curtum 	Cryptobacterium 	Eggerthellaceae 	Eggerthellales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	1355
479437	Eggerthella lenta 	Eggerthella 	Eggerthellaceae 	Eggerthellales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	3054
502558	Eggerthella sp. YY7918 	Eggerthella 	Eggerthellaceae 	Eggerthellales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	2674
471855	Slackia heliotrinireducens 	Slackia 	Eggerthellaceae 	Eggerthellales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	2750
201174	NA 	NA 	NA 	NA 	NA 	Actinobacteria 	NA 	Bacteria	2562942
266117	Rubrobacter xylanophilus 	Rubrobacter 	Rubrobacteraceae 	Rubrobacterales 	Rubrobacteria 	Actinobacteria 	NA 	Bacteria	3127
469383	Conexibacter woesei 	Conexibacter 	Conexibacteraceae 	Solirubrobacterales 	Thermoleophilia 	Actinobacteria 	NA 	Bacteria	5912
29539	Thermoleophilum album 	Thermoleophilum 	Thermoleophilaceae 	Thermoleophilales 	Thermoleophilia 	Actinobacteria 	NA 	Bacteria	2060
224324	Aquifex aeolicus 	Aquifex 	Aquificaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	1552
608538	Hydrogenobacter thermophilus 	Hydrogenobacter 	Aquificaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	1892
380749	Hydrogenobaculum sp. Y04AAS1 	Hydrogenobaculum 	Aquificaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	1626
638303	Thermocrinis albus 	Thermocrinis 	Aquificaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	1592
123214	Persephonella marina 	Persephonella 	Hydrogenothermaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	2045
204536	Sulfurihydrogenibium azorense 	Sulfurihydrogenibium 	Hydrogenothermaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	1705
436114	Sulfurihydrogenibium sp. YO3AOP1 	Sulfurihydrogenibium 	Hydrogenothermaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	1712
32069	NA 	NA 	NA 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	10648
1298851	Thermosulfidibacter takaii 	Thermosulfidibacter 	NA 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	1756
868864	Desulfurobacterium thermolithotrophum 	Desulfurobacterium 	Desulfurobacteriaceae 	Desulfurobacteriales 	Aquificae 	Aquificae 	NA 	Bacteria	1496
648996	Thermovibrio ammonificans 	Thermovibrio 	Desulfurobacteriaceae 	Desulfurobacteriales 	Aquificae 	Aquificae 	NA 	Bacteria	1812
1303518	Chthonomonas calidirosea 	Chthonomonas 	Chthonomonadaceae 	Chthonomonadales 	Chthonomonadetes 	Armatimonadetes 	NA 	Bacteria	2809
272559	Bacteroides fragilis 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	4234
693979	Bacteroides helcogenes 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	3240
667015	Bacteroides salanitronis 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	3608
46506	Bacteroides stercoris 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	3155
226186	Bacteroides thetaiotaomicron 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	4782
435590	Bacteroides vulgatus 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	3982
816	NA 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	146871
511995	Candidatus Azobacteroides pseudotrichonymphae 	Candidatus Azobacteroides 	NA 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	847
