taxid	species	genus	family	order	class	phylum	kingdom	superkingdom	count
1762	NA 	NA 	Mycobacteriaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1416
85025	NA 	NA 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1960
1824	Nocardia asteroides 	Nocardia 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	18
1127134	Nocardia cyriacigeorgica 	Nocardia 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	421
247156	Nocardia farcinica 	Nocardia 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	879
234621	Rhodococcus erythropolis 	Rhodococcus 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	774
43767	Rhodococcus hoagii 	Rhodococcus 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	507
101510	Rhodococcus jostii 	Rhodococcus 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1191
632772	Rhodococcus opacus 	Rhodococcus 	Nocardiaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2
640132	Segniliparus rotundus 	Segniliparus 	Segniliparaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	506
521096	Tsukamurella paurometabola 	Tsukamurella 	Tsukamurellaceae 	Corynebacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	646
326424	Frankia alni 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	707
106370	Frankia casuarinae 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	587
298654	Frankia inefficax 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	766
298653	Frankia sp. EAN1pec 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	853
656024	Frankia symbiont of Datisca glomerata 	Frankia 	Frankiaceae 	Frankiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	437
1146883	Blastococcus saxobsidens 	Blastococcus 	Geodermatophilaceae 	Geodermatophilales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	457
526225	Geodermatophilus obscurus 	Geodermatophilus 	Geodermatophilaceae 	Geodermatophilales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	586
446470	Stackebrandtia nassauensis 	Stackebrandtia 	Glycomycetaceae 	Glycomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	941
266940	Kineococcus radiotolerans 	Kineococcus 	Kineosporiaceae 	Kineosporiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	948
471853	Beutenbergia cavernae 	Beutenbergia 	Beutenbergiaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	675
1703	Brevibacterium linens 	Brevibacterium 	Brevibacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	17
590998	Cellulomonas fimi 	Cellulomonas 	Cellulomonadaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	459
446466	Cellulomonas flavigena 	Cellulomonas 	Cellulomonadaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	498
593907	Cellulomonas gilvus 	Cellulomonas 	Cellulomonadaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	367
85016	NA 	NA 	Cellulomonadaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	105
446465	Brachybacterium faecium 	Brachybacterium 	Dermabacteraceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	526
478801	Kytococcus sedentarius 	Kytococcus 	Dermacoccaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	473
710696	Intrasporangium calvum 	Intrasporangium 	Intrasporangiaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	556
471856	Jonesia denitrificans 	Jonesia 	Jonesiaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	466
31964	Clavibacter michiganensis 	Clavibacter 	Microbacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	515
144185	Leifsonia aquatica 	Leifsonia 	Microbacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	11
281090	Leifsonia xyli 	Leifsonia 	Microbacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	432
979556	Microbacterium testaceum 	Microbacterium 	Microbacteriaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	501
1665	Arthrobacter globiformis 	Arthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	15
290399	Arthrobacter sp. FB24 	Arthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	796
861360	Glutamicibacter arilaitensis 	Glutamicibacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	489
378753	Kocuria rhizophila 	Kocuria 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	462
1272	Kocuria varians 	Kocuria 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1
465515	Micrococcus luteus 	Micrococcus 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	451
1268	NA 	NA 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	211
290340	Paenarthrobacter aurescens 	Paenarthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	699
452863	Pseudarthrobacter chlorophenolicus 	Pseudarthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	15
930171	Pseudarthrobacter phenanthrenivorans 	Pseudarthrobacter 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2
288705	Renibacterium salmoninarum 	Renibacterium 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	406
762948	Rothia dentocariosa 	Rothia 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	255
680646	Rothia mucilaginosa 	Rothia 	Micrococcaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	253
85006	NA 	NA 	NA 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	878
203267	Tropheryma whipplei 	Tropheryma 	NA 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	379
1710	Cellulosimicrobium cellulans 	Cellulosimicrobium 	Promicromonosporaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2
743718	Isoptericola variabilis 	Isoptericola 	Promicromonosporaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	399
446471	Xylanimonas cellulosilytica 	Xylanimonas 	Promicromonosporaceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	519
446469	Sanguibacter keddieii 	Sanguibacter 	Sanguibacteraceae 	Micrococcales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	570
512565	Actinoplanes missouriensis 	Actinoplanes 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	641
134676	Actinoplanes sp. SE50/110 	Actinoplanes 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	584
1869	Actinoplanes utahensis 	Actinoplanes 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	18
644283	Micromonospora aurantiaca 	Micromonospora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	641
1877	Micromonospora echinospora 	Micromonospora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2
1881	Micromonospora viridifaciens 	Micromonospora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1
369723	Salinispora tropica 	Salinispora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	638
263358	Verrucosispora maris 	Verrucosispora 	Micromonosporaceae 	Micromonosporales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	489
469371	Thermobispora bispora 	Thermobispora 	NA 	NA 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	525
479431	Nakamurella multipartita 	Nakamurella 	Nakamurellaceae 	Nakamurellales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	879
479435	Kribbella flavida 	Kribbella 	Nocardioidaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	976
196162	Nocardioides sp. JS614 	Nocardioides 	Nocardioidaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	951
2045	Pimelobacter simplex 	Pimelobacter 	Nocardioidaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	20
1171373	Acidipropionibacterium acidipropionici 	Acidipropionibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	433
1747	Cutibacterium acnes 	Cutibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8
267747	Cutibacterium acnes 	Cutibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	609
1032480	Microlunatus phosphovorus 	Microlunatus 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	679
754252	Propionibacterium freudenreichii 	Propionibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	456
767029	Pseudopropionibacterium propionicum 	Pseudopropionibacterium 	Propionibacteriaceae 	Propionibacteriales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	479
85010	NA 	NA 	NA 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1743
446462	Actinosynnema mirum 	Actinosynnema 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	826
713604	Amycolatopsis mediterranei 	Amycolatopsis 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	767
1814	Amycolatopsis methanolica 	Amycolatopsis 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	25
31958	Amycolatopsis orientalis 	Amycolatopsis 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	677
2030	Kibdelosporangium aridum 	Kibdelosporangium 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2
68170	Lentzea aerocolonigenes 	Lechevalieria 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	44
675635	Pseudonocardia dioxanivorans 	Pseudonocardia 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	818
1848	Pseudonocardia thermophila 	Pseudonocardia 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1
471857	Saccharomonospora viridis 	Saccharomonospora 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	556
405948	Saccharopolyspora erythraea 	Saccharopolyspora 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1207
1179773	Saccharothrix espanaensis 	Saccharothrix 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	734
2017	Streptoalloteichus hindustanus 	Streptoalloteichus 	Pseudonocardiaceae 	Pseudonocardiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	6
1894	Kitasatospora aureofaciens 	Kitasatospora 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	7
2064	Kitasatospora griseola 	Kitasatospora 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	13
452652	Kitasatospora setae 	Kitasatospora 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	749
68570	Streptomyces albulus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	41
1081613	Streptomyces albus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	39
1889	Streptomyces ambofaciens 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	15
227882	Streptomyces avermitilis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1440
749414	Streptomyces bingchenggensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	681
1003195	Streptomyces cattleya 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	594
53446	Streptomyces cinnamoneus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4
1901	Streptomyces clavuligerus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2
100226	Streptomyces coelicolor 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	2405
1214242	Streptomyces collinus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	308
1214101	Streptomyces davaonensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	423
1906	Streptomyces fradiae 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	28
1907	Streptomyces glaucescens 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	26
455632	Streptomyces griseus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	617
1133850	Streptomyces hygroscopicus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	424
39478	Streptomyces laurentii 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1
1915	Streptomyces lincolnensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4
35621	Streptomyces mobaraensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	36
193462	Streptomyces niveus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	470
591167	Streptomyces pratensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	4
457429	Streptomyces pristinaespiralis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	503
1265868	Streptomyces rimosus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	17
149682	Streptomyces roseochromogenus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	403
359131	Streptomyces rubellomurinus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	28
680198	Streptomyces scabiei 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	590
862751	Streptomyces sp. SirexAA-E 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	425
465543	Streptomyces sp. SPB074 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	17
55952	Streptomyces toyocaensis 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	8
953739	Streptomyces venezuelae 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	476
68280	Streptomyces violaceusniger 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	632
591159	Streptomyces viridochromogenes 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	11
67581	Streptomyces viridosporus 	Streptomyces 	Streptomycetaceae 	Streptomycetales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	15
1205910	Nocardiopsis alba 	Nocardiopsis 	Nocardiopsaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	506
446468	Nocardiopsis dassonvillei 	Nocardiopsis 	Nocardiopsaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	686
269800	Thermobifida fusca 	Thermobifida 	Nocardiopsaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	715
479432	Streptosporangium roseum 	Streptosporangium 	Streptosporangiaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	1043
471852	Thermomonospora curvata 	Thermomonospora 	Thermomonosporaceae 	Streptosporangiales 	Actinobacteria 	Actinobacteria 	NA 	Bacteria	770
521095	Atopobium parvulum 	Atopobium 	Atopobiaceae 	Coriobacteriales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	302
633147	Olsenella uli 	Olsenella 	Atopobiaceae 	Coriobacteriales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	327
700015	Coriobacterium glomerans 	Coriobacterium 	Coriobacteriaceae 	Coriobacteriales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	333
469378	Cryptobacterium curtum 	Cryptobacterium 	Eggerthellaceae 	Eggerthellales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	299
479437	Eggerthella lenta 	Eggerthella 	Eggerthellaceae 	Eggerthellales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	382
502558	Eggerthella sp. YY7918 	Eggerthella 	Eggerthellaceae 	Eggerthellales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	251
471855	Slackia heliotrinireducens 	Slackia 	Eggerthellaceae 	Eggerthellales 	Coriobacteriia 	Actinobacteria 	NA 	Bacteria	498
201174	NA 	NA 	NA 	NA 	NA 	Actinobacteria 	NA 	Bacteria	9158
266117	Rubrobacter xylanophilus 	Rubrobacter 	Rubrobacteraceae 	Rubrobacterales 	Rubrobacteria 	Actinobacteria 	NA 	Bacteria	842
469383	Conexibacter woesei 	Conexibacter 	Conexibacteraceae 	Solirubrobacterales 	Thermoleophilia 	Actinobacteria 	NA 	Bacteria	843
224324	Aquifex aeolicus 	Aquifex 	Aquificaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	1100
608538	Hydrogenobacter thermophilus 	Hydrogenobacter 	Aquificaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	344
380749	Hydrogenobaculum sp. Y04AAS1 	Hydrogenobaculum 	Aquificaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	486
638303	Thermocrinis albus 	Thermocrinis 	Aquificaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	320
123214	Persephonella marina 	Persephonella 	Hydrogenothermaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	425
204536	Sulfurihydrogenibium azorense 	Sulfurihydrogenibium 	Hydrogenothermaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	5
436114	Sulfurihydrogenibium sp. YO3AOP1 	Sulfurihydrogenibium 	Hydrogenothermaceae 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	392
32069	NA 	NA 	NA 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	28
1298851	Thermosulfidibacter takaii 	Thermosulfidibacter 	NA 	Aquificales 	Aquificae 	Aquificae 	NA 	Bacteria	9
868864	Desulfurobacterium thermolithotrophum 	Desulfurobacterium 	Desulfurobacteriaceae 	Desulfurobacteriales 	Aquificae 	Aquificae 	NA 	Bacteria	291
648996	Thermovibrio ammonificans 	Thermovibrio 	Desulfurobacteriaceae 	Desulfurobacteriales 	Aquificae 	Aquificae 	NA 	Bacteria	10
1303518	Chthonomonas calidirosea 	Chthonomonas 	Chthonomonadaceae 	Chthonomonadales 	Chthonomonadetes 	Armatimonadetes 	NA 	Bacteria	519
272559	Bacteroides fragilis 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	770
693979	Bacteroides helcogenes 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	269
667015	Bacteroides salanitronis 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	414
46506	Bacteroides stercoris 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	10
226186	Bacteroides thetaiotaomicron 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	1771
435590	Bacteroides vulgatus 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	677
816	NA 	Bacteroides 	Bacteroidaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	8229
511995	Candidatus Azobacteroides pseudotrichonymphae 	Candidatus Azobacteroides 	NA 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	261
709991	Odoribacter splanchnicus 	Odoribacter 	Odoribacteraceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	518
694427	Paludibacter propionicigenes 	Paludibacter 	Paludibacteraceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	552
171551	NA 	NA 	Porphyromonadaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	525
879243	Porphyromonas asaccharolytica 	Porphyromonas 	Porphyromonadaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	403
36874	Porphyromonas cangingivalis 	Porphyromonas 	Porphyromonadaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	12
553175	Porphyromonas endodontalis 	Porphyromonas 	Porphyromonadaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	21
242619	Porphyromonas gingivalis 	Porphyromonas 	Porphyromonadaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	684
77095	Prevotella bryantii 	Prevotella 	Prevotellaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	16
908937	Prevotella dentalis 	Prevotella 	Prevotellaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	332
246198	Prevotella intermedia 	Prevotella 	Prevotellaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	290
553174	Prevotella melaninogenica 	Prevotella 	Prevotellaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	8
264731	Prevotella ruminicola 	Prevotella 	Prevotellaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	385
435591	Parabacteroides distasonis 	Parabacteroides 	Tannerellaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	731
203275	Tannerella forsythia 	Tannerella 	Tannerellaceae 	Bacteroidales 	Bacteroidia 	Bacteroidetes 	NA 	Bacteria	435
104663	Chitinophaga filiformis 	Chitinophaga 	Chitinophagaceae 	Chitinophagales 	Chitinophagia 	Bacteroidetes 	NA 	Bacteria	2
